i_bootstrap_repetition,label,loading
62,Weighted-mean FA in tract anterior thalamic radiation (left),0.4366650887518936
63,Weighted-mean FA in tract anterior thalamic radiation (left),0.3967814073352569
64,Weighted-mean FA in tract anterior thalamic radiation (left),0.3265929663999424
65,Weighted-mean FA in tract anterior thalamic radiation (left),0.4217229338255167
66,Weighted-mean FA in tract anterior thalamic radiation (left),0.3938200780587531
67,Weighted-mean FA in tract anterior thalamic radiation (left),0.4190422704421649
68,Weighted-mean FA in tract anterior thalamic radiation (left),0.4182862274307465
69,Weighted-mean FA in tract anterior thalamic radiation (left),0.4422165345334317
70,Weighted-mean FA in tract anterior thalamic radiation (left),0.4286334976432314
71,Weighted-mean FA in tract anterior thalamic radiation (left),0.4382053146716765
72,Weighted-mean FA in tract anterior thalamic radiation (left),0.4107941021733227
73,Weighted-mean FA in tract anterior thalamic radiation (left),0.3921675044284458
74,Weighted-mean FA in tract anterior thalamic radiation (left),0.3692011099909632
75,Weighted-mean FA in tract anterior thalamic radiation (left),0.3791584093893876
76,Weighted-mean FA in tract anterior thalamic radiation (left),0.3640063868172792
77,Weighted-mean FA in tract anterior thalamic radiation (left),0.414091282997224
78,Weighted-mean FA in tract anterior thalamic radiation (left),0.3454901253535553
79,Weighted-mean FA in tract anterior thalamic radiation (left),0.3467369955636523
80,Weighted-mean FA in tract anterior thalamic radiation (left),0.4901577629041487
81,Weighted-mean FA in tract anterior thalamic radiation (left),0.4162450637128381
82,Weighted-mean FA in tract anterior thalamic radiation (left),0.418360250703556
83,Weighted-mean FA in tract anterior thalamic radiation (left),0.4028193049544502
84,Weighted-mean FA in tract anterior thalamic radiation (left),0.4717455433220607
85,Weighted-mean FA in tract anterior thalamic radiation (left),0.4368633287935092
86,Weighted-mean FA in tract anterior thalamic radiation (left),0.4344498047426462
87,Weighted-mean FA in tract anterior thalamic radiation (left),0.3392520247415929
88,Weighted-mean FA in tract anterior thalamic radiation (left),0.4526242026103996
89,Weighted-mean FA in tract anterior thalamic radiation (left),0.4100078544948111
90,Weighted-mean FA in tract anterior thalamic radiation (left),0.3245557682607944
91,Weighted-mean FA in tract anterior thalamic radiation (left),0.4544790406567593
92,Weighted-mean FA in tract anterior thalamic radiation (left),0.4299924441576869
93,Weighted-mean FA in tract anterior thalamic radiation (left),0.4029193540486827
94,Weighted-mean FA in tract anterior thalamic radiation (left),0.4214494636493461
95,Weighted-mean FA in tract anterior thalamic radiation (left),0.3875005770564919
96,Weighted-mean FA in tract anterior thalamic radiation (left),0.4031061429573803
97,Weighted-mean FA in tract anterior thalamic radiation (left),0.392083851774693
98,Weighted-mean FA in tract anterior thalamic radiation (left),0.3503631122414846
99,Weighted-mean FA in tract anterior thalamic radiation (left),0.3746420120971868
0,Weighted-mean FA in tract anterior thalamic radiation (right),0.3398033274020516
1,Weighted-mean FA in tract anterior thalamic radiation (right),0.338722426325596
2,Weighted-mean FA in tract anterior thalamic radiation (right),0.3997696213376384
3,Weighted-mean FA in tract anterior thalamic radiation (right),0.3507336316252308
4,Weighted-mean FA in tract anterior thalamic radiation (right),0.3558504952366508
5,Weighted-mean FA in tract anterior thalamic radiation (right),0.3472756694393147
6,Weighted-mean FA in tract anterior thalamic radiation (right),0.2335514546444972
7,Weighted-mean FA in tract anterior thalamic radiation (right),0.4237295679436042
8,Weighted-mean FA in tract anterior thalamic radiation (right),0.334575623347342
9,Weighted-mean FA in tract anterior thalamic radiation (right),0.3530991068765303
10,Weighted-mean FA in tract anterior thalamic radiation (right),0.3731847077640905
11,Weighted-mean FA in tract anterior thalamic radiation (right),0.3751080439338949
12,Weighted-mean FA in tract anterior thalamic radiation (right),0.362761332960618
13,Weighted-mean FA in tract anterior thalamic radiation (right),0.3912706161241804
14,Weighted-mean FA in tract anterior thalamic radiation (right),0.3439987594674539
15,Weighted-mean FA in tract anterior thalamic radiation (right),0.377521176400045
16,Weighted-mean FA in tract anterior thalamic radiation (right),0.3590353721907192
17,Weighted-mean FA in tract anterior thalamic radiation (right),0.3768766102436222
18,Weighted-mean FA in tract anterior thalamic radiation (right),0.3848910624007549
19,Weighted-mean FA in tract anterior thalamic radiation (right),0.4043839485037801
20,Weighted-mean FA in tract anterior thalamic radiation (right),0.4069532812498608
21,Weighted-mean FA in tract anterior thalamic radiation (right),0.3023400256230134
22,Weighted-mean FA in tract anterior thalamic radiation (right),0.4268931905336419
23,Weighted-mean FA in tract anterior thalamic radiation (right),0.3646189977752178
24,Weighted-mean FA in tract anterior thalamic radiation (right),0.3404213792511436
25,Weighted-mean FA in tract anterior thalamic radiation (right),0.324087120508261
26,Weighted-mean FA in tract anterior thalamic radiation (right),0.3426991967744271
27,Weighted-mean FA in tract anterior thalamic radiation (right),0.3587693825596378
28,Weighted-mean FA in tract anterior thalamic radiation (right),0.3555391579646984
29,Weighted-mean FA in tract anterior thalamic radiation (right),0.3502586688762162
30,Weighted-mean FA in tract anterior thalamic radiation (right),0.3317333371430275
31,Weighted-mean FA in tract anterior thalamic radiation (right),0.3503092803147147
32,Weighted-mean FA in tract anterior thalamic radiation (right),0.2976754155696277
33,Weighted-mean FA in tract anterior thalamic radiation (right),0.410336746731141
34,Weighted-mean FA in tract anterior thalamic radiation (right),0.2674245572594623
35,Weighted-mean FA in tract anterior thalamic radiation (right),0.3387356448022621
36,Weighted-mean FA in tract anterior thalamic radiation (right),0.4089863054111974
37,Weighted-mean FA in tract anterior thalamic radiation (right),0.3465937289634958
38,Weighted-mean FA in tract anterior thalamic radiation (right),0.3078206733116732
39,Weighted-mean FA in tract anterior thalamic radiation (right),0.4104582468981673
40,Weighted-mean FA in tract anterior thalamic radiation (right),0.4420750702786046
41,Weighted-mean FA in tract anterior thalamic radiation (right),0.3140180847010061
42,Weighted-mean FA in tract anterior thalamic radiation (right),0.358561886064923
43,Weighted-mean FA in tract anterior thalamic radiation (right),0.3958513076182991
44,Weighted-mean FA in tract anterior thalamic radiation (right),0.3486102590283144
45,Weighted-mean FA in tract anterior thalamic radiation (right),0.3013523432523609
46,Weighted-mean FA in tract anterior thalamic radiation (right),0.3878123041062125
